,Unnamed: 0,address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url,latitude,longitude,photo_url
76,92,401 Harrison St Apt 14G,San Francisco,CA,94105.0,1195000.0,819.0,1.0,1.0,25.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094820311_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7863987,-122.3920534,https://photos.zillowstatic.com/p_h/IS6uycq2y4umqx0000000000.jpg
77,94,201 Folsom St Apt 23E,San Francisco,CA,94105.0,1885000.0,1367.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2094784408_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7886997,-122.39226,https://photos.zillowstatic.com/p_h/ISmy45tyt88lg11000000000.jpg
78,95,301 Main St Unit 37B,San Francisco,CA,94105.0,12500000.0,3382.0,3.0,4.0,194.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2099814875_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.789525,-122.3911753,https://photos.zillowstatic.com/p_h/ISybf78zsqhiww1000000000.jpg
79,98,301 Main St Unit 27D,San Francisco,CA,94105.0,1999000.0,1317.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2131948617_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.789525,-122.3911753,https://photos.zillowstatic.com/p_h/IS99d5z2ybtdjh0000000000.jpg
80,101,301 Mission St Apt 401,San Francisco,CA,94105.0,5995000.0,3814.0,4.0,4.0,39.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/111710995_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.790387,-122.3961664,https://photos.zillowstatic.com/p_h/ISu43uutmjba590000000000.jpg
81,102,301 Mission St Ph 1A,San Francisco,CA,94105.0,8995000.0,2706.0,2.0,3.0,163.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/114316333_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7905055,-122.3962516,https://photos.zillowstatic.com/p_h/IS237ab0x1z94h1000000000.jpg
82,104,301 Mission St Apt 24D,San Francisco,CA,94105.0,999000.0,789.0,1.0,1.0,75.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/111710979_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.790387,-122.3961664,https://photos.zillowstatic.com/p_h/ISadwms1v67gn41000000000.jpg
83,105,201 Harrison St Apt 610,San Francisco,CA,94105.0,875000.0,797.0,2.0,2.0,54.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15148284_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7876582,-122.3905155,https://photos.zillowstatic.com/p_h/ISmmb6dsqpg06q1000000000.jpg
84,106,201 Harrison St Apt 125,San Francisco,CA,94105.0,625000.0,,1.0,1.0,52.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15148147_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7876582,-122.3905155,https://photos.zillowstatic.com/p_h/ISeciu9zji0ixv0000000000.jpg
85,107,74 New Montgomery St Unit 613,San Francisco,CA,94105.0,829000.0,,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/82785979_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7876853,-122.4010321,https://photos.zillowstatic.com/p_h/ISmqien422rg7f0000000000.jpg
86,108,50 Lansing St Unit 703,San Francisco,CA,94105.0,1178000.0,1082.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/79841936_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7860194,-122.3942091,https://photos.zillowstatic.com/p_h/ISmyk5koxymaac1000000000.jpg
87,109,18 Lansing St Apt 403,San Francisco,CA,94105.0,1695000.0,1675.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/80748443_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7863632,-122.3938675,https://photos.zillowstatic.com/p_h/ISm6rrfzqd2zng0000000000.jpg
88,110,301 Main St Unit 5C,San Francisco,CA,94105.0,1749900.0,1752.0,2.0,3.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2111990788_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.789525,-122.3911753,https://photos.zillowstatic.com/p_h/ISe05o6aeh176r1000000000.jpg
89,111,50 Lansing St Unit 705,San Francisco,CA,94105.0,1150000.0,715.0,1.0,1.5,1165.0,Make Me Move,"http://www.zillow.com/homes/for_sale/71713741_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7860194,-122.3942091,https://photos.zillowstatic.com/p_h/ISxvqxzhd3nxyu1000000000.jpg
90,112,333 1st St Unit 605,San Francisco,CA,94105.0,799000.0,709.0,1.0,1.0,211.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2097908449_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.787202,-122.3938869,https://photos.zillowstatic.com/p_h/ISqtzsllfhh9yv1000000000.jpg
91,113,425 1st St Unit 2702,San Francisco,CA,94105.0,2375000.0,1309.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/82786142_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7861411,-122.392459,https://photos.zillowstatic.com/p_h/ISyzpvo09nvv661000000000.jpg
92,114,300 Beale St Apt 301,San Francisco,CA,94105.0,1700000.0,1798.0,2.0,2.0,64.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/80753566_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881762,-122.3925217,https://photos.zillowstatic.com/p_h/ISyvy7xca9ugt71000000000.jpg
93,115,333 Beale St Apt 6F,San Francisco,CA,94105.0,980000.0,920.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095261634_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7884007,-122.3919172,https://photos.zillowstatic.com/p_h/ISapds1evdxeeg1000000000.jpg
94,116,201 Folsom St # 44LUC4,San Francisco,CA,94105.0,1530000.0,1401.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2098636729_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7886997,-122.39226,https://photos.zillowstatic.com/p_h/IS6qj2ds53hm1l1000000000.jpg
95,117,301 Main St Unit 9C,San Francisco,CA,94105.0,899000.0,808.0,1.0,1.0,30.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2097438706_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.789525,-122.3911753,https://photos.zillowstatic.com/p_h/IS2bp9197xczq11000000000.jpg
96,118,300 Beale St Apt 603,San Francisco,CA,94105.0,2695000.0,2272.0,2.0,3.0,100.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/80745707_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881762,-122.3925217,https://photos.zillowstatic.com/p_h/ISecuvmrr81l210000000000.jpg
97,119,338 Main St Unit 23C,San Francisco,CA,94105.0,2999000.0,1400.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2097480612_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7888208,-122.3912963,https://photos.zillowstatic.com/p_h/ISqxmh7iklchdl1000000000.jpg
98,120,425 1st St Unit 5404,San Francisco,CA,94105.0,1899000.0,1261.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/89236750_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7861411,-122.392459,https://photos.zillowstatic.com/p_h/IS62p61y9tz6861000000000.jpg
99,121,401 Harrison St # 36F,San Francisco,CA,94105.0,1505000.0,830.0,1.0,1.0,76.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095404965_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7863987,-122.3920534,https://photos.zillowstatic.com/p_h/ISyfa2s0oxtnp30000000000.jpg
100,122,301 Main St Unit 18E,San Francisco,CA,94105.0,1680000.0,1180.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2104779473_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.789525,-122.3911753,https://photos.zillowstatic.com/p_h/ISu82800si46ad1000000000.jpg
101,123,401 Harrison St Apt 20B,San Francisco,CA,94105.0,1700000.0,1311.0,2.0,2.0,37.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094944338_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7863987,-122.3920534,https://photos.zillowstatic.com/p_h/ISijur6lz9npen0000000000.jpg
102,124,301 Mission St Apt 53D,San Francisco,CA,94105.0,3995000.0,2230.0,2.0,3.0,44.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/114317706_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.790387,-122.3961664,https://photos.zillowstatic.com/p_h/ISyj5dsldt0cra0000000000.jpg
103,125,1 Hawthorne St Unit 24A,San Francisco,CA,94105.0,2445000.0,1581.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/123596859_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.78577,-122.3988537,https://photos.zillowstatic.com/p_h/ISesi1sfb6eg3k0000000000.jpg
104,126,201 Folsom St Apt 19D,San Francisco,CA,94105.0,1260000.0,881.0,1.0,1.0,,New Construction,"http://www.zillow.com/homes/for_sale/2095171683_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7886997,-122.39226,https://photos.zillowstatic.com/p_h/ISuc9ktt85qttw1000000000.jpg
105,127,425 1st St Unit 6002,San Francisco,CA,94105.0,2795000.0,1526.0,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/83153811_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7861411,-122.392459,https://photos.zillowstatic.com/p_h/ISin920s3dyp7l0000000000.jpg
106,128,201 Folsom St Apt 31C,San Francisco,CA,94105.0,2350000.0,1495.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2095730550_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7886997,-122.39226,https://photos.zillowstatic.com/p_h/ISqdz1cud8a9gq0000000000.jpg
107,129,401 Harrison St # 41D,San Francisco,CA,94105.0,4500000.0,1949.0,0.0,,75.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095392991_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7863987,-122.3920534,https://photos.zillowstatic.com/p_h/IS23n6fhzxsbxs1000000000.jpg
108,130,333 Main St Unit 2B,San Francisco,CA,94105.0,1199000.0,1205.0,1.0,2.0,30.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2101932915_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7890189,-122.3912082,https://photos.zillowstatic.com/p_h/IS5yllz64yfaeu1000000000.jpg
109,131,338 Spear St Unit 26G,San Francisco,CA,94105.0,1175000.0,807.0,1.0,1.0,68.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/89240365_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7894281,-122.3906187,https://photos.zillowstatic.com/p_h/ISt8exv62vy3o20000000000.jpg
110,132,301 Mission St Apt 33E,San Francisco,CA,94105.0,2500000.0,1714.0,2.0,2.0,43.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/114316151_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.790387,-122.3961664,https://photos.zillowstatic.com/p_h/ISm6jdbku7winm1000000000.jpg
111,133,401 Harrison St # 43D,San Francisco,CA,94105.0,3075000.0,1252.0,2.0,2.0,76.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095404699_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7863987,-122.3920534,https://photos.zillowstatic.com/p_h/IS2rp8h29jqygb1000000000.jpg
112,134,301 Main St Unit 32A,San Francisco,CA,94105.0,2199000.0,1268.0,2.0,2.0,30.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2105605784_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.789525,-122.3911753,https://photos.zillowstatic.com/p_h/ISe4c0oagbkxii1000000000.jpg
113,135,338 Spear St Unit 31A,San Francisco,CA,94105.0,2390000.0,1274.0,2.0,2.0,260.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/89238613_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7894281,-122.3906187,https://photos.zillowstatic.com/p_h/ISq5lt136wbbja1000000000.jpg
114,136,401 Harrison St # 28 G,San Francisco,CA,94105.0,1145000.0,758.0,1.0,1.0,76.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095405136_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7863987,-122.3920534,https://photos.zillowstatic.com/p_h/ISew5a1wqgrjk70000000000.jpg
115,137,188 Minna St Apt 29C,San Francisco,CA,94105.0,2995000.0,1670.0,2.0,3.0,54.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/69819172_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.78629,-122.401375,https://photos.zillowstatic.com/p_h/IS2na2jyq64lkg0000000000.jpg
116,138,201 Folsom St Apt 8B,San Francisco,CA,94105.0,1485000.0,1189.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2094874572_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7886997,-122.39226,https://photos.zillowstatic.com/p_h/ISi3q1ftgfnpf01000000000.jpg
117,139,401 Harrison St # 28C,San Francisco,CA,94105.0,2332000.0,1334.0,2.0,2.0,76.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095404907_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7863987,-122.3920534,https://photos.zillowstatic.com/p_h/ISe4g7s9tsxkib1000000000.jpg
118,140,888 7th St Unit 313,San Francisco,CA,94107.0,281171.0,496.0,0.0,1.0,3.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/89237026_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.770553,-122.4004052,https://photos.zillowstatic.com/p_h/ISmqyeix6sfy2g0000000000.jpg
119,141,200 Brannan St Apt 207,San Francisco,CA,94107.0,1500000.0,1525.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/69817616_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7835714,-122.3907007,https://photos.zillowstatic.com/p_h/ISalqj0ol3z4ww1000000000.jpg
120,142,177 Townsend St Unit 1124,San Francisco,CA,94107.0,769000.0,534.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2108546160_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7791091,-122.3919445,https://photos.zillowstatic.com/p_h/ISqh6ykplbs4zg0000000000.jpg
121,143,72 Townsend St Unit 403,San Francisco,CA,94107.0,899000.0,785.0,1.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095046752_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7812595,-122.3902125,https://photos.zillowstatic.com/p_h/ISifnf94ubzyxt1000000000.jpg
122,144,950 Kansas St # 1,San Francisco,CA,94107.0,1195000.0,1645.0,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15150364_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.757592,-122.403161,https://photos.zillowstatic.com/p_h/ISqtrmf68s820u0000000000.jpg
123,145,655 5th St Apt 4,San Francisco,CA,94107.0,799000.0,889.0,1.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/80750905_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.775928,-122.397528,https://photos.zillowstatic.com/p_h/IS6m87eaq45zot0000000000.jpg
124,146,683 Pennsylvania Ave # 2,San Francisco,CA,94107.0,1599000.0,1932.0,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094551144_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7578545,-122.3930245,https://photos.zillowstatic.com/p_h/ISmyo8li5ldxum0000000000.jpg
125,147,946 De Haro St,San Francisco,CA,94107.0,1700000.0,2800.0,0.0,,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15150437_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.757975,-122.401258,https://photos.zillowstatic.com/p_h/ISiv7mo17qu7hr0000000000.jpg
126,148,451 Kansas St Unit 390,San Francisco,CA,94107.0,1098000.0,,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/89238686_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7638443,-122.4029888,https://photos.zillowstatic.com/p_h/ISyvmuir5lr9861000000000.jpg
127,149,727 Carolina St,San Francisco,CA,94107.0,1699000.0,1478.0,3.0,3.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/63197603_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.759412,-122.399803,https://photos.zillowstatic.com/p_h/ISibol3f5pswhr0000000000.jpg
128,150,1300 22nd St # A02T5I,San Francisco,CA,94107.0,1290000.0,945.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2094745620_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7578894,-122.3944222,https://photos.zillowstatic.com/p_h/IS2vsxhv2hm3gq1000000000.jpg
129,151,2250 24th St Apt 336,San Francisco,CA,94107.0,549000.0,602.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15152096_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7533831,-122.4021236,https://photos.zillowstatic.com/p_h/ISa5qs22081uaz0000000000.jpg
130,152,828 Arkansas St,San Francisco,CA,94107.0,999000.0,,2.0,2.0,3.0,House For Sale,"http://www.zillow.com/homes/for_sale/15151673_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.755638,-122.398118,https://photos.zillowstatic.com/p_h/ISif7fyu12711t0000000000.jpg
131,153,250 King St Unit 582,San Francisco,CA,94107.0,795000.0,882.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/80731988_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7781311,-122.3932477,https://photos.zillowstatic.com/p_h/ISew9pn2cuvh3t0000000000.jpg
132,154,945-947 MINNESOTA ST,SAN FRANCISCO,CA,94107.0,1999999.0,3148.0,7.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15150987_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7582422,-122.3901342,https://photos.zillowstatic.com/p_h/ISme1dxd65dmes1000000000.jpg
133,155,259 Clara St # 301,San Francisco,CA,94107.0,1199000.0,1220.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094612246_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7783714,-122.4034816,https://photos.zillowstatic.com/p_h/ISatwt6b664oqt0000000000.jpg
134,156,755 Tennessee St Apt 10,San Francisco,CA,94107.0,1149000.0,1383.0,2.0,2.0,8.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/53153610_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.762336,-122.389354,https://photos.zillowstatic.com/p_h/IS2n2kbuxwvq9m1000000000.jpg
135,157,555 4th St Unit 809,San Francisco,CA,94107.0,1149000.0,1052.0,2.0,3.0,8.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/79843231_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7790859,-122.3971471,https://photos.zillowstatic.com/p_h/ISi3m6czxxcuip1000000000.jpg
136,158,77 Dow Pl Apt 104,San Francisco,CA,94107.0,849000.0,1064.0,1.0,1.5,,Condo For Sale,"http://www.zillow.com/homes/for_sale/61288449_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.784208,-122.3967439,https://photos.zillowstatic.com/p_h/IS-14cve2r3j5isd.jpg
137,159,200 Brannan St Apt 402,San Francisco,CA,94107.0,1269000.0,1263.0,1.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/69817637_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7835714,-122.3907007,https://photos.zillowstatic.com/p_h/ISqdjx95si6yzx0000000000.jpg
138,160,1300 22nd St # 9JMVLI,San Francisco,CA,94107.0,1205000.0,959.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2094745622_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7578894,-122.3944222,https://photos.zillowstatic.com/p_h/ISyzh9yyhchhgq1000000000.jpg
139,163,555 4th St Unit 530,San Francisco,CA,94107.0,580000.0,580.0,0.0,1.0,12.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/79842420_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7790859,-122.3971471,https://photos.zillowstatic.com/p_h/ISaleeccsdnh680000000000.jpg
